Time,ch1,ch1_Interpolated,ch7,ch8,rssi
06/07/2014 20:33:45.225663000,25.577665329,,25.8099994659,49.8100013733,-73
06/07/2014 20:33:50.228152000,25.5928783417,,25.8299999237,50.0600013733,-73
06/07/2014 20:33:55.226210000,25.6016387939,,25.8199996948,50,-71
06/07/2014 20:34:00.226142000,25.6115036011,,25.8400001526,49.75,-72
06/07/2014 20:34:05.225855000,25.6073570251,,25.8400001526,49.5499992371,-72
06/07/2014 20:34:10.227362000,25.6068916321,,25.8099994659,49.3300018311,-74
06/07/2014 20:34:15.225657000,25.5973033905,,25.8199996948,49.2299995422,-71
06/07/2014 20:34:20.226060000,25.5830135345,,25.8299999237,49.0699996948,-73
06/07/2014 20:34:25.225880000,25.5870723724,,25.8099994659,48.9799995422,-74
06/07/2014 20:34:30.228816000,25.5826435089,,25.8199996948,49.1100006104,-72
06/07/2014 20:34:35.225857000,25.5810718536,,25.8199996948,49.3600006104,-73
06/07/2014 20:34:40.225907000,25.5709342957,,25.7900009155,49.2299995422,-71
06/07/2014 20:34:45.228075000,25.5961055756,,25.8199996948,49.3899993896,-74
06/07/2014 20:34:50.228923000,25.6030216217,,25.7999992371,49.7099990845,-76
06/07/2014 20:34:55.229469000,25.6003494263,,25.7900009155,49.6199989319,-73
06/07/2014 20:35:00.227988000,25.5867004395,,25.7800006866,49.3899993896,-73
06/07/2014 20:35:05.225429000,25.6070804596,,25.8099994659,49.2700004578,-73
06/07/2014 20:35:10.225888000,25.5374755859,,25.7800006866,49.0299987793,-74
06/07/2014 20:35:15.225845000,25.5441150665,,25.7700004578,48.9700012207,-73
06/07/2014 20:35:20.226100000,25.6119651794,,25.7700004578,49.3899993896,-71
06/07/2014 20:35:25.229557000,25.5467853546,,25.7700004578,49.7400016785,-72
06/07/2014 20:35:30.225571000,25.6152858734,,25.7600002289,49.9399986267,-72
06/07/2014 20:35:35.227593000,25.5559196472,,25.7600002289,49.8600006104,-72
06/07/2014 20:35:40.225872000,25.5671691895,,25.7700004578,49.6699981689,-72
06/07/2014 20:35:45.227740000,25.5624656677,,25.7800006866,49.4799995422,-74
06/07/2014 20:35:50.226279000,25.5696563721,,25.7600002289,49.6399993896,-71
06/07/2014 20:35:55.226031000,25.5790653229,,25.7600002289,49.7999992371,-71
06/07/2014 20:36:00.225886000,25.5762062073,,25.7600002289,49.9300003052,-71
06/07/2014 20:36:05.226616000,25.5906829834,,25.7600002289,50.1199989319,-72
06/07/2014 20:36:10.225857000,25.6082935333,,25.7600002289,50.2200012207,-71
06/07/2014 20:36:15.229137000,25.6184368134,,25.7800006866,50.1500015259,-75
06/07/2014 20:36:20.225875000,25.6324520111,,25.7600002289,50.3100013733,-71
06/07/2014 20:36:25.229144000,25.6315307617,,25.75,50.3100013733,-71
06/07/2014 20:36:30.227476000,25.6329135895,,25.7700004578,50.0900001526,-72
06/07/2014 20:36:32.189491000,25.6337432861,,25.7700004578,49.8600006104,-73
06/07/2014 20:36:37.190115000,25.6588249207,,25.7600002289,50.1800003052,-74
06/07/2014 20:36:50.227424000,25.6616821289,,25.7600002289,51.1399993896,-71
06/07/2014 20:36:55.229640000,25.6913719177,,25.7600002289,51.4199981689,-71
06/07/2014 20:37:00.225789000,25.6921081543,,25.7700004578,51.5499992371,-72
06/07/2014 20:37:05.228689000,25.6915588379,,25.75,51.2000007629,-72
06/07/2014 20:37:10.228833000,25.6857471466,,25.7800006866,50.7299995422,-73
06/07/2014 20:37:15.228295000,25.6683197021,,25.7399997711,50.2200012207,-73
06/07/2014 20:37:20.227914000,25.6539382935,,25.7600002289,50.1800003052,-72
06/07/2014 20:37:25.226509000,25.6515388489,,25.75,49.9900016785,-73
06/07/2014 20:37:30.228786000,25.6638965607,,25.75,50.25,-73
06/07/2014 20:37:35.229103000,25.6882400513,,25.7600002289,51.1100006104,-71
06/07/2014 20:37:40.225846000,25.6927566528,,25.7600002289,52.0299987793,-72
06/07/2014 20:37:45.228078000,25.6334819794,,25.7700004578,52.7200012207,-71
06/07/2014 20:37:50.225881000,25.7141456604,,25.7600002289,52.7900009155,-73
06/07/2014 20:37:55.228378000,25.6786651611,,25.75,52.7200012207,-74
06/07/2014 20:38:00.225615000,25.7657756805,,25.75,52.7900009155,-74
06/07/2014 20:38:05.231137000,25.7237510681,,25.7800006866,52.5299987793,-71
06/07/2014 20:38:10.226510000,25.7321453094,,25.7800006866,52.0499992371,-73
06/07/2014 20:38:15.226238000,25.6972923279,,25.7800006866,51.7299995422,-73
06/07/2014 20:38:17.187410000,25.7070655823,,25.7600002289,51.3800010681,-73
06/07/2014 20:38:25.226052000,25.7085399628,,25.7600002289,51.1599998474,-72
06/07/2014 20:38:30.229493000,25.6992282867,,25.7999992371,50.6199989319,-73
06/07/2014 20:38:35.228085000,25.7113075256,,25.7800006866,50.2099990845,-73
06/07/2014 20:38:40.225867000,25.7300243378,,25.7600002289,50.5600013733,-71
06/07/2014 20:38:45.226779000,25.7548217773,,25.7700004578,51.6399993896,-72
06/07/2014 20:38:50.226883000,25.7525177002,,25.7900009155,51.7700004578,-74
06/07/2014 20:38:55.225893000,25.7688369751,,25.7999992371,51.3199996948,-73
06/07/2014 20:39:00.228200000,25.7750148773,,25.7999992371,50.8400001526,-72
06/07/2014 20:39:05.227814000,25.7800865173,,25.7900009155,50.8800010681,-73
06/07/2014 20:39:10.229256000,25.7833099365,,25.7900009155,51.1300010681,-74
06/07/2014 20:39:20.235258000,25.7704963684,,25.7600002289,50.7799987793,-72
06/07/2014 20:39:25.225875000,25.7681903839,,25.7800006866,50.8400001526,-71
06/07/2014 20:39:30.226027000,25.7594356537,,25.7800006866,50.8400001526,-73
06/07/2014 20:39:35.227024000,25.7489204407,,25.7800006866,50.6899986267,-72
06/07/2014 20:39:40.228466000,25.7618293762,,25.8099994659,51.0400009155,-74
06/07/2014 20:39:45.227360000,25.7669010162,,25.7800006866,51.4199981689,-73
06/07/2014 20:39:50.225705000,25.7772254944,,25.7800006866,51.4799995422,-73
06/07/2014 20:39:55.225932000,25.7903175354,,25.7999992371,51.3499984741,-75
06/07/2014 20:40:00.229157000,25.7916088104,,25.7999992371,51.5400009155,-73
06/07/2014 20:40:05.225902000,25.7891197205,,25.7800006866,51.5400009155,-74
06/07/2014 20:40:10.226050000,25.8014755249,,25.7700004578,51.5800018311,-71
06/07/2014 20:40:15.229452000,25.8143806458,,25.7999992371,51.7999992371,-73
06/07/2014 20:40:20.229361000,25.8249816895,,25.7800006866,51.7999992371,-73
06/07/2014 20:40:25.226934000,25.8200035095,,25.7999992371,51.9599990845,-75
06/07/2014 20:40:27.186303000,25.8274745941,,25.7900009155,52.0499992371,-74
06/07/2014 20:40:35.229143000,25.8330936432,,25.7999992371,51.8899993896,-74
06/07/2014 20:40:40.225663000,25.8313426971,,25.7900009155,52.1800003052,-74
06/07/2014 20:40:45.225996000,25.8477554321,,25.8099994659,52.5600013733,-74
06/07/2014 20:40:50.228359000,25.8420391083,,25.8099994659,52.9099998474,-73
06/07/2014 20:40:55.229029000,25.8531036377,,25.8299999237,53.25,-73
06/07/2014 20:41:00.229024000,25.8601016998,,25.8400001526,53.7900009155,-73
06/07/2014 20:41:05.230899000,25.8680324554,,25.8500003815,54.0099983215,-73
06/07/2014 20:41:10.226878000,25.8870239258,,25.8299999237,54.1699981689,-73
06/07/2014 20:41:15.226464000,25.8902511597,,25.8099994659,54.3199996948,-73
06/07/2014 20:41:20.233930000,25.8871173859,,25.8299999237,54.6100006104,-73
06/07/2014 20:41:25.225684000,25.8877639771,,25.8299999237,54.9199981689,-72
06/07/2014 20:41:30.226047000,25.9070281982,,25.8099994659,55.1399993896,-73
06/07/2014 20:41:35.228466000,25.8959674835,,25.8199996948,55.2400016785,-73
06/07/2014 20:41:40.225981000,25.8958778381,,25.8199996948,55.0200004578,-72
06/07/2014 20:41:45.226813000,25.892829895,,25.8099994659,54.6100006104,-72
06/07/2014 20:41:50.227644000,25.9111766815,,25.8299999237,54.1699981689,-72
06/07/2014 20:41:55.227286000,25.8941230774,,25.8199996948,53.9199981689,-72
06/07/2014 20:42:00.225670000,25.8661880493,,25.8199996948,53.0999984741,-74
06/07/2014 20:42:05.225792000,25.8639774323,,25.8400001526,52.4900016785,-72
06/07/2014 20:42:10.235615000,25.8484020233,,25.8600006104,51.9199981689,-73
06/07/2014 20:42:15.226586000,25.8295936584,,25.8500003815,51.7000007629,-74
06/07/2014 20:42:20.226765000,25.8270111084,,25.8400001526,51.5099983215,-72
06/07/2014 20:42:25.225876000,25.810508728,,25.8600006104,51.8300018311,-71
06/07/2014 20:42:30.227486000,25.8020267487,,25.8500003815,52.2099990845,-71
06/07/2014 20:42:35.226733000,25.7961273193,,25.7999992371,51.9900016785,-71
06/07/2014 20:42:40.225873000,25.7976016998,,25.8099994659,51.8600006104,-71
06/07/2014 20:42:45.227061000,25.7757530212,,25.8099994659,51.7700004578,-74
06/07/2014 20:42:50.225916000,25.751499176,,25.7999992371,51.6399993896,-71
06/07/2014 20:42:55.228184000,25.756111145,,25.8299999237,51.7700004578,-73
06/07/2014 20:43:00.225857000,25.7375812531,,25.8400001526,51.4799995422,-73
06/07/2014 20:43:05.225562000,25.7385044098,,25.8400001526,51.1599998474,-73
06/07/2014 20:43:10.226859000,25.7356452942,,25.8299999237,51.1599998474,-73
06/07/2014 20:43:15.226454000,25.7410888672,,25.8199996948,51.4199981689,-74
06/07/2014 20:43:20.233805000,25.7520561218,,25.8199996948,51.8300018311,-73
06/07/2014 20:43:25.229307000,25.7445850372,,25.8199996948,51.7999992371,-72
06/07/2014 20:43:35.225865000,25.7573108673,,25.8700008392,52.2700004578,-71
06/07/2014 20:43:37.188597000,25.7500247955,,25.8500003815,52.4900016785,-73
06/07/2014 20:43:45.225892000,25.753993988,,25.8299999237,53,-72
06/07/2014 20:43:47.189110000,25.776763916,,25.8500003815,53.4099998474,-74
06/07/2014 20:43:55.227321000,25.7757530212,,25.8400001526,53.4099998474,-73
06/07/2014 20:44:00.229469000,25.7855224609,,25.8199996948,53.7900009155,-72
06/07/2014 20:44:05.215965000,25.7765808105,,25.8199996948,53.9799995422,-71
06/07/2014 20:44:10.179179000,25.7810974121,,25.8199996948,53.6599998474,-73
06/07/2014 20:44:15.136135000,25.7887516022,,25.8400001526,53.2200012207,-72
06/07/2014 20:44:17.086139000,25.7740917206,,25.8299999237,52.9099998474,-73
06/07/2014 20:44:25.085497000,25.7721538544,,25.8400001526,52.6500015259,-73
06/07/2014 20:44:35.079211000,25.7617378235,,25.8199996948,52.6199989319,-71
06/07/2014 20:44:40.094551000,25.7582321167,,25.8199996948,52.4000015259,-73
06/07/2014 20:44:45.095971000,25.7621078491,,25.8500003815,52.4000015259,-72
06/07/2014 20:44:50.096097000,25.7572193146,,25.8500003815,52.3699989319,-71
06/07/2014 20:44:55.117229000,25.7754764557,,25.8400001526,52.2999992371,-72
06/07/2014 20:45:00.127574000,25.7631206512,,25.8500003815,52.5299987793,-75
06/07/2014 20:45:05.135846000,25.7719726563,,25.8500003815,52.5299987793,-72
06/07/2014 20:45:07.098365000,25.8297634125,,25.8400001526,52.2200012207,-72
06/07/2014 20:45:15.147418000,25.751499176,,25.8199996948,52.0200004578,-73
06/07/2014 20:45:20.166231000,25.7430210114,,25.8199996948,51.5400009155,-75
06/07/2014 20:45:25.158045000,25.7221832275,,25.8199996948,51.0699996948,-71
06/07/2014 20:45:30.155771000,25.7190513611,,25.8400001526,50.7200012207,-73
06/07/2014 20:45:35.148271000,25.7279949188,,25.8199996948,50.4599990845,-73
06/07/2014 20:45:40.147839000,25.7892894745,,25.8400001526,50.3100013733,-71
06/07/2014 20:45:45.145605000,25.7803459167,,25.8400001526,50.5,-73
06/07/2014 20:45:50.139577000,25.707616806,,25.8500003815,50.6899986267,-71
06/07/2014 20:45:55.137276000,25.7601547241,,25.8299999237,50.0900001526,-72
06/07/2014 20:46:00.139215000,25.6798629761,,25.8400001526,49.5699996948,-75
06/07/2014 20:46:05.137681000,25.7226295471,,25.7999992371,49.3199996948,-72
06/07/2014 20:46:10.138367000,25.7143306732,,25.8199996948,49.3199996948,-73
06/07/2014 20:46:15.138685000,25.6385574341,,25.8199996948,49.3800010681,-73
06/07/2014 20:46:20.137071000,25.6333007813,,25.8199996948,49.4099998474,-72
06/07/2014 20:46:25.136414000,25.6885108948,,25.8099994659,49.4199981689,-72
06/07/2014 20:46:35.137306000,25.6800346375,,25.8199996948,49.9300003052,-71
06/07/2014 20:46:40.135994000,25.681968689,,25.8500003815,50.4399986267,-70
06/07/2014 20:46:45.135543000,25.7146053314,,25.8400001526,50.9500007629,-71
06/07/2014 20:46:50.139408000,25.6434421539,,25.8199996948,51.0999984741,-72
06/07/2014 20:46:55.135193000,25.6664009094,,25.8199996948,50.9099998474,-73
06/07/2014 20:47:00.139008000,25.6719341278,,25.8199996948,50.6199989319,-72
06/07/2014 20:47:05.138291000,25.7434654236,,25.7999992371,50.2799987793,-74
06/07/2014 20:47:10.139096000,25.7525939941,,25.7900009155,50.3400001526,-71
06/07/2014 20:47:20.135827000,25.7584018707,,25.7999992371,50.6300010681,-74
06/07/2014 20:47:25.138064000,25.7821865082,,25.8099994659,50.5,-74
06/07/2014 20:47:30.137131000,25.7719535828,,25.7999992371,50.6300010681,-72
06/07/2014 20:47:35.135873000,25.7203445435,,25.8199996948,50.6899986267,-72
06/07/2014 20:47:40.136739000,25.7885513306,,25.8199996948,50.9500007629,-72
06/07/2014 20:47:45.136334000,25.7268848419,,25.8199996948,51.1599998474,-73
06/07/2014 20:47:50.140949000,25.8092021942,,25.8199996948,51.1399993896,-74
06/07/2014 20:48:00.136086000,25.7572193146,,25.7999992371,50.8800010681,-71
06/07/2014 20:48:05.138545000,25.8104000092,,25.8299999237,50.7900009155,-72
06/07/2014 20:48:10.136091000,25.8244113922,,25.8199996948,50.8499984741,-72
06/07/2014 20:48:15.136883000,25.7696666718,,25.8199996948,51.2599983215,-72
06/07/2014 20:48:20.137350000,25.8395328522,,25.7999992371,51.6199989319,-73
06/07/2014 20:48:25.138658000,25.8611011505,,25.7800006866,52.3400001526,-72
06/07/2014 20:48:30.136062000,25.7913322449,,25.7999992371,53.4099998474,-72
06/07/2014 20:48:40.138556000,25.7901325226,,25.8099994659,52.8400001526,-73
06/07/2014 20:48:45.138521000,25.8682041168,,25.8099994659,52.7200012207,-71
06/07/2014 20:48:50.136574000,25.870967865,,25.8299999237,52.8499984741,-73
06/07/2014 20:48:55.135573000,25.8073768616,,25.8199996948,53.0299987793,-73
06/07/2014 20:49:00.135905000,25.8831367493,,25.7999992371,52.6899986267,-71
06/07/2014 20:49:05.136249000,25.8817539215,,25.7999992371,52.2799987793,-73
06/07/2014 20:49:10.137079000,25.8765907288,,25.8099994659,52.0299987793,-72
06/07/2014 20:49:15.135661000,25.8786182404,,25.7999992371,51.8400001526,-70
06/07/2014 20:49:20.135616000,25.8646087646,,25.8199996948,51.6199989319,-71
06/07/2014 20:49:25.138583000,25.8762245178,,25.8099994659,51.3300018311,-73
06/07/2014 20:49:30.136744000,25.86967659,,25.8199996948,51.1100006104,-73
06/07/2014 20:49:35.135945000,25.8655281067,,25.7999992371,51.5499992371,-73
06/07/2014 20:49:40.135553000,25.8686618805,,25.8099994659,51.8100013733,-74
06/07/2014 20:49:45.145548000,25.8515167236,,25.8299999237,51.7400016785,-71
06/07/2014 20:49:50.138258000,25.8550224304,,25.8400001526,51.7099990845,-72
06/07/2014 20:49:55.135838000,25.8603630066,,25.8400001526,51.6800003052,-73
06/07/2014 20:50:00.138388000,25.8646087646,,25.8400001526,51.8100013733,-71
06/07/2014 20:50:05.136104000,25.8541908264,,25.8199996948,51.9000015259,-72
06/07/2014 20:50:10.136588000,25.8627624512,,25.8199996948,51.8400001526,-71
06/07/2014 20:50:15.139233000,25.8539161682,,25.8400001526,51.7700004578,-72
06/07/2014 20:50:20.136411000,25.8583374023,,25.8199996948,51.4599990845,-72
06/07/2014 20:50:25.135839000,25.8394393921,,25.8199996948,50.8199996948,-72
06/07/2014 20:50:30.135884000,25.856678009,,25.8199996948,50.5699996948,-71
06/07/2014 20:50:40.135873000,25.8569564819,,25.8099994659,50.6899986267,-72
06/07/2014 20:50:45.136041000,25.8161144257,,25.8199996948,50.3800010681,-72
06/07/2014 20:50:50.136038000,25.8201732635,,25.8199996948,49.9599990845,-74
06/07/2014 20:50:55.140919000,25.8064346313,,25.8199996948,49.7999992371,-74
06/07/2014 20:51:00.137762000,25.8013648987,,25.8099994659,49.4799995422,-70
06/07/2014 20:51:10.137861000,25.779882431,,25.8400001526,49.4799995422,-72
06/07/2014 20:51:15.135855000,25.7753658295,,25.8299999237,49.7400016785,-72
06/07/2014 20:51:20.143560000,25.7548046112,,25.7999992371,49.7999992371,-71
06/07/2014 20:51:25.135574000,25.7463226318,,25.7900009155,49.7099990845,-73
06/07/2014 20:51:30.136184000,25.7542533875,,25.7999992371,49.8300018311,-71
06/07/2014 20:51:35.138698000,25.7583084106,,25.8099994659,49.9900016785,-74
06/07/2014 20:51:40.136517000,25.7528686523,,25.7999992371,49.9000015259,-73
06/07/2014 20:51:45.139453000,25.733877182,,25.8199996948,49.7999992371,-74
06/07/2014 20:51:50.136758000,25.7296352386,,25.8299999237,49.5800018311,-72
06/07/2014 20:51:55.137123000,25.7246570587,,25.8199996948,49.5099983215,-72
06/07/2014 20:52:00.136339000,25.7319393158,,25.8099994659,49.9300003052,-73
06/07/2014 20:52:02.099053000,25.732126236,,25.7999992371,50.3800010681,-71
06/07/2014 20:52:10.135772000,25.719865799,,25.8299999237,50.0600013733,-71
06/07/2014 20:52:20.139502000,25.7271461487,,25.8099994659,49.4199981689,-73
06/07/2014 20:52:25.139552000,25.7188510895,,25.7999992371,49.0699996948,-71
06/07/2014 20:52:30.141399000,25.7006874084,,25.7900009155,48.8699989319,-73
06/07/2014 20:52:35.135797000,25.7097187042,,25.8199996948,48.8400001526,-74
06/07/2014 20:52:40.136188000,25.6961650848,,25.7999992371,48.9700012207,-72
06/07/2014 20:52:45.137251000,25.6854705811,,25.7999992371,48.9099998474,-71
06/07/2014 20:52:50.136039000,25.6809539795,,25.8099994659,48.9399986267,-72
06/07/2014 20:52:55.136437000,25.6846408844,,25.8099994659,48.9099998474,-73
06/07/2014 20:53:00.137051000,25.6783733368,,25.7999992371,49.0699996948,-71
06/07/2014 20:53:05.136760000,25.6875019073,,25.8199996948,49.0999984741,-71
06/07/2014 20:53:10.138124000,25.6746826172,,25.8099994659,49.0299987793,-75
06/07/2014 20:53:15.135870000,25.6789226532,,25.8099994659,48.9399986267,-70
06/07/2014 20:53:20.138512000,25.6716423035,,25.7999992371,48.8400001526,-72
06/07/2014 20:53:25.138955000,25.6674919128,,25.8099994659,48.8100013733,-74
06/07/2014 20:53:30.138841000,25.6724739075,,25.7999992371,49,-71
06/07/2014 20:53:35.135454000,25.6647262573,,25.8099994659,49.1300010681,-74
06/07/2014 20:53:40.139363000,25.6130142212,,25.7900009155,48.9900016785,-70
06/07/2014 20:53:45.135863000,25.5951251984,,25.8099994659,48.7700004578,-71
06/07/2014 20:53:50.135888000,25.6590061188,,25.7999992371,48.6500015259,-72
06/07/2014 20:53:55.135707000,25.5982608795,,25.7900009155,48.6399993896,-74
06/07/2014 20:54:00.139759000,25.5995540619,,25.7900009155,48.6100006104,-71
06/07/2014 20:54:05.138769000,25.6615886688,,25.7800006866,48.7799987793,-72
06/07/2014 20:54:10.135604000,25.6686897278,,25.7999992371,49.0999984741,-72
06/07/2014 20:54:15.135963000,25.6730213165,,25.8099994659,49.2900009155,-72
06/07/2014 20:54:20.135705000,25.618270874,,25.8099994659,49.2799987793,-75
06/07/2014 20:54:25.137093000,25.6887893677,,25.8099994659,49.5099983215,-72
06/07/2014 20:54:30.135681000,25.6875915527,,25.8199996948,50.3800010681,-70
06/07/2014 20:54:35.135766000,25.6333007813,,25.7700004578,51,-71
06/07/2014 20:54:40.136821000,25.6317310333,,25.7999992371,50.6899986267,-74
06/07/2014 20:54:45.136062000,25.6263828278,,25.7700004578,50.4900016785,-73
06/07/2014 20:54:50.136184000,25.6726551056,,25.7900009155,50.25,-72
06/07/2014 20:54:55.135815000,25.6200237274,,25.7700004578,50.0499992371,-72
06/07/2014 20:55:00.136016000,25.6055450439,,25.7600002289,50.0200004578,-73
06/07/2014 20:55:05.135878000,25.6909141541,,25.7600002289,50.0600013733,-71
06/07/2014 20:55:10.138896000,25.6269397736,,25.7800006866,50.0800018311,-72
06/07/2014 20:55:15.135467000,25.6427974701,,25.7800006866,50.2099990845,-71
06/07/2014 20:55:20.137616000,25.6356983185,,25.7700004578,50.1800003052,-74
06/07/2014 20:55:25.141065000,25.6327457428,,25.7800006866,50.3699989319,-72
06/07/2014 20:55:30.136315000,25.635881424,,25.7800006866,50.5600013733,-71
06/07/2014 20:55:35.135811000,25.6264743805,,25.7700004578,50.3300018311,-73
06/07/2014 20:55:40.136874000,25.6113529205,,25.7700004578,50.1800003052,-74
06/07/2014 20:55:50.136444000,25.6131973267,,25.7700004578,50.3699989319,-74
06/07/2014 20:55:55.137940000,25.6079425812,,25.7900009155,50.2400016785,-74
06/07/2014 20:56:00.138237000,25.6039772034,,25.7600002289,49.7900009155,-73
06/07/2014 20:56:05.137148000,25.5938339233,,25.7900009155,49.4399986267,-72
06/07/2014 20:56:05.479239000,25.6079425812,,25.7700004578,49.3499984741,-73
06/07/2014 20:56:15.137745000,25.6107063293,,25.7800006866,49.6599998474,-71
06/07/2014 20:56:20.139478000,25.6143054962,,25.7900009155,50.2700004578,-72
06/07/2014 20:56:25.138668000,25.6113529205,,25.7900009155,50.6500015259,-71
06/07/2014 20:56:30.139688000,25.611076355,,25.7700004578,50.8100013733,-71
06/07/2014 20:56:35.139187000,25.5977077484,,25.7600002289,50.8800010681,-70
06/07/2014 20:56:45.138622000,25.5957717896,,25.7800006866,50.75,-70
06/07/2014 20:56:50.136082000,25.6114463806,,25.7700004578,50.5299987793,-71
06/07/2014 20:56:55.136013000,25.6069259644,,25.7700004578,50.4000015259,-72
06/07/2014 20:57:00.139499000,25.5900535583,,25.8099994659,50.4000015259,-74
06/07/2014 20:57:10.137052000,25.6091403961,,25.7700004578,50.2999992371,-73
06/07/2014 20:57:15.135860000,25.6027793884,,25.7700004578,50.2400016785,-72
06/07/2014 20:57:20.137062000,25.6185493469,,25.7800006866,50.1800003052,-73
06/07/2014 20:57:22.096299000,25.6188201904,,25.7600002289,50.0200004578,-72
06/07/2014 20:57:30.137386000,25.6114463806,,25.7399997711,50.1100006104,-72
06/07/2014 20:57:35.141510000,25.6220493317,,25.75,50.1100006104,-71
06/07/2014 20:57:40.138448000,25.6131076813,,25.7399997711,50.0499992371,-74
06/07/2014 20:57:45.138346000,25.6104316711,,25.7800006866,49.7299995422,-71
06/07/2014 20:57:50.135832000,25.6169776917,,25.7700004578,49.4099998474,-71
06/07/2014 20:57:55.137402000,25.6171627045,,25.7700004578,49.2799987793,-71
06/07/2014 20:58:00.138032000,25.6213150024,,25.7600002289,49.1899986267,-71
06/07/2014 20:58:05.138804000,25.601858139,,25.7800006866,49.1899986267,-72
06/07/2014 20:58:12.095849000,25.5985374451,,25.7900009155,49.3499984741,-72
06/07/2014 20:58:20.136052000,25.6116333008,,25.7800006866,49.3499984741,-71
06/07/2014 20:58:25.143747000,25.6078491211,,25.75,49.6599998474,-72
06/07/2014 20:58:30.137034000,25.6228790283,,25.7700004578,49.8899993896,-74
06/07/2014 20:58:40.139409000,25.6316394806,,25.7700004578,50.4000015259,-72
06/07/2014 20:58:50.138382000,25.6346817017,,25.7600002289,50.0499992371,-72
06/07/2014 20:58:55.140029000,25.6414165497,,25.7600002289,49.9799995422,-72
06/07/2014 20:59:00.135585000,25.6450099945,,25.7600002289,50.0800018311,-71
06/07/2014 20:59:05.139343000,25.6270275116,,25.7600002289,50.1800003052,-73
06/07/2014 20:59:10.137217000,25.6535835266,,25.7399997711,50.2099990845,-73
06/07/2014 20:59:15.137171000,25.6456565857,,25.7600002289,50.1100006104,-74
06/07/2014 20:59:20.136546000,25.6549701691,,25.75,49.9799995422,-71
06/07/2014 20:59:25.138762000,25.6341304779,,25.7399997711,49.9199981689,-70
06/07/2014 20:59:30.137560000,25.6467609406,,25.7399997711,49.9199981689,-75
06/07/2014 20:59:35.135662000,25.6414165497,,25.7600002289,49.9500007629,-74
06/07/2014 20:59:37.096125000,25.6451034546,,25.7600002289,50.1399993896,-73
06/07/2014 20:59:45.138710000,25.6492519379,,25.7399997711,50.6899986267,-73
06/07/2014 20:59:47.095616000,25.6817073822,,25.75,50.9399986267,-72
06/07/2014 20:59:55.136877000,25.6794967651,,25.7600002289,51.1599998474,-73
06/07/2014 21:00:05.138714000,25.6825389862,,25.75,51.2599983215,-75
06/07/2014 21:00:10.136902000,25.6957244873,,25.7399997711,51.2599983215,-72
06/07/2014 21:00:15.136770000,25.7040233612,,25.7399997711,51.3199996948,-73
06/07/2014 21:00:20.135705000,25.7226467133,,25.75,51.3800010681,-71
06/07/2014 21:00:25.138836000,25.7173900604,,25.7399997711,50.8100013733,-70
06/07/2014 21:00:30.139203000,25.7105674744,,25.7399997711,50.6199989319,-72
06/07/2014 21:00:35.135863000,25.6981182098,,25.75,50.4900016785,-70
06/07/2014 21:00:40.135989000,25.6789417267,,25.7399997711,50.2400016785,-74
06/07/2014 21:00:45.139209000,25.6790351868,,25.7399997711,50.0800018311,-73
06/07/2014 21:00:50.141173000,25.6566314697,,25.7399997711,50.0499992371,-74
06/07/2014 21:00:55.135727000,25.6522026062,,25.7299995422,49.8199996948,-73
06/07/2014 21:01:00.137636000,25.6525726318,,25.7399997711,49.9500007629,-70
06/07/2014 21:01:05.135868000,25.6545982361,,25.7600002289,50.1100006104,-71
06/07/2014 21:01:10.138088000,25.6655731201,,25.7399997711,50.5900001526,-71
06/07/2014 21:01:15.138011000,25.6548748016,,25.7600002289,50.5600013733,-73
06/07/2014 21:01:17.096650000,25.6810626984,,25.7700004578,50.3699989319,-76
06/07/2014 21:01:25.137087000,25.6902828217,,25.75,50.75,-73
06/07/2014 21:01:30.135725000,25.684015274,,25.7600002289,50.6899986267,-73
06/07/2014 21:01:35.135617000,25.691576004,,25.7600002289,50.4599990845,-74
06/07/2014 21:01:37.096074000,25.6853027344,,25.7600002289,49.8899993896,-72
06/07/2014 21:01:45.136198000,25.6542282104,,25.7700004578,49.5099983215,-71
06/07/2014 21:01:50.139209000,25.6444587708,,25.7800006866,49.25,-73
06/07/2014 21:01:55.135871000,25.6306228638,,25.7700004578,49.1199989319,-72
06/07/2014 21:02:00.135880000,25.6214981079,,25.7700004578,49.0299987793,-74
06/07/2014 21:02:05.138250000,25.638092041,,25.7399997711,49.3499984741,-73
06/07/2014 21:02:10.137407000,25.6364345551,,25.7399997711,49.5699996948,-74
06/07/2014 21:02:15.136496000,25.6363430023,,25.7299995422,49.2799987793,-72
06/07/2014 21:02:20.138124000,25.6208515167,,25.7600002289,49.1500015259,-73
06/07/2014 21:02:25.136916000,25.6046237946,,25.7399997711,48.9599990845,-73
06/07/2014 21:02:30.137952000,25.6025009155,,25.7700004578,48.8300018311,-75
06/07/2014 21:02:35.135656000,25.5771465302,,25.7600002289,48.7700004578,-73
06/07/2014 21:02:40.136081000,25.5800037384,,25.7800006866,48.7700004578,-73
06/07/2014 21:02:45.137622000,25.5595340729,,25.7700004578,48.7099990845,-72
06/07/2014 21:02:50.138589000,25.5578727722,,25.7600002289,48.5099983215,-73
06/07/2014 21:02:55.137377000,25.5545520782,,25.75,48.4199981689,-71
06/07/2014 21:03:00.139218000,25.560174942,,25.75,48.5800018311,-74
06/07/2014 21:03:05.137109000,25.5555667877,,25.75,48.7400016785,-76
